哈喽朋友！本直播源仅供个人测试,切勿外传 
邓萃雯-哭了,http://em.21dtv.com/songs/60138101.mkv
邓紫棋-桃花诺,http://em.21dtv.com/songs/60138100.mkv
邓紫棋-心之焰,http://em.21dtv.com/songs/60138099.mkv
邓小龙-珠江啤酒,http://em.21dtv.com/songs/60138098.mkv
邓小良-遇见你,http://em.21dtv.com/songs/60138097.mkv
邓小巧-两沟,http://em.21dtv.com/songs/60138096.mkv
邓伦-哭不出来,http://em.21dtv.com/songs/60138095.mkv
辛晓琪+A Lin-空窗,http://em.21dtv.com/songs/60138094.mkv
路飞老湿+苏伈塘-六扇门风云,http://em.21dtv.com/songs/60138093.mkv
路飞老湿-后海,http://em.21dtv.com/songs/60138092.mkv
路飞老湿-北海道初晴,http://em.21dtv.com/songs/60138091.mkv
赵骏-吻我吧,http://em.21dtv.com/songs/60138090.mkv
赵雷-家乡,http://em.21dtv.com/songs/60138089.mkv
赵鑫-僧,http://em.21dtv.com/songs/60138088.mkv
赵贺-怎样,http://em.21dtv.com/songs/60138087.mkv
赵蕊-情人,http://em.21dtv.com/songs/60138086.mkv
赵艺涵-口弦,http://em.21dtv.com/songs/60138085.mkv
赵玥+叶柳青-天长地久,http://em.21dtv.com/songs/60138084.mkv
赖馨仪-中国梦七彩梦,http://em.21dtv.com/songs/60138083.mkv
赖晶熙-将军吟,http://em.21dtv.com/songs/60138082.mkv
赖富正-忘英雄,http://em.21dtv.com/songs/60138081.mkv
贾璐+杨眼眼-那些关于你的故事,http://em.21dtv.com/songs/60138080.mkv
贾富营-有你的日子好幸福,http://em.21dtv.com/songs/60138079.mkv
贾富营-人生不能没有爱,http://em.21dtv.com/songs/60138078.mkv
贺宣-落幕,http://em.21dtv.com/songs/60138077.mkv
贺宣-希望你能好好的生活,http://em.21dtv.com/songs/60138076.mkv
贺宣-奢侈的幸福,http://em.21dtv.com/songs/60138075.mkv
贺一航-为什么相爱却不能相守,http://em.21dtv.com/songs/60138074.mkv
谭艳-别让你的泪打湿我的眼,http://em.21dtv.com/songs/60138073.mkv
谭维维+郑浩天+那吾克热玉素甫江-Blah Blah Blah,http://em.21dtv.com/songs/60138072.mkv
谭维维+张雨佳+郑浩天+泽宙斯姬-如果有来生,http://em.21dtv.com/songs/60138071.mkv
谭珮妮+王娅琦-妈妈宝贝,http://em.21dtv.com/songs/60138070.mkv
谭珮妮-Shining Days,http://em.21dtv.com/songs/60138069.mkv
谭松韵-亲爱的,http://em.21dtv.com/songs/60138068.mkv
谭晶-报答,http://em.21dtv.com/songs/60138067.mkv
谭春梅-奔跑吧兄弟,http://em.21dtv.com/songs/60138066.mkv
谭咏麟+许冠杰-阿Sam与阿Tam,http://em.21dtv.com/songs/60138065.mkv
谢震廷-走,http://em.21dtv.com/songs/60138064.mkv
谢震廷-灯光,http://em.21dtv.com/songs/60138063.mkv
谢震廷-年,http://em.21dtv.com/songs/60138062.mkv
谢忠良-爱上98,http://em.21dtv.com/songs/60138061.mkv
谢娜-给我感觉,http://em.21dtv.com/songs/60138060.mkv
谢娜-校园的早晨,http://em.21dtv.com/songs/60138059.mkv
谢和弦+E SO-苹果,http://em.21dtv.com/songs/60138058.mkv
诱导社乐队-窥视,http://em.21dtv.com/songs/60138057.mkv
许艺娜-就是不想要,http://em.21dtv.com/songs/60138056.mkv
许歌淳一-让爱成书,http://em.21dtv.com/songs/60138055.mkv
许歌淳一-小小梦想家,http://em.21dtv.com/songs/60138054.mkv
许歌淳一-哦老爸,http://em.21dtv.com/songs/60138053.mkv
许歌淳一-TFBOYS,http://em.21dtv.com/songs/60138052.mkv
许明杰-超完美情人,http://em.21dtv.com/songs/60138051.mkv
许廷铿+王嘉仪-根,http://em.21dtv.com/songs/60138050.mkv
许先-家乡的姑娘真漂亮,http://em.21dtv.com/songs/60138049.mkv
许佳慧+金泽-宽容,http://em.21dtv.com/songs/60138048.mkv
许佳慧-说好一起走,http://em.21dtv.com/songs/60138047.mkv
许佳慧-爱没我想的美,http://em.21dtv.com/songs/60138046.mkv
许佳慧-从未开口的秘密,http://em.21dtv.com/songs/60138045.mkv
许仁杰-寂寞的恋人啊,http://em.21dtv.com/songs/60138044.mkv
许仁杰-别让爱情沉睡了,http://em.21dtv.com/songs/60138043.mkv
[Group]
groupName=十六万歌曲MV等 - 114
觅雅乐队-父亲的身影,http://em.21dtv.com/songs/60138042.mkv
西域胡杨-我是重庆人,http://em.21dtv.com/songs/60138041.mkv
褚海辰-母亲是中华,http://em.21dtv.com/songs/60138040.mkv
袁鹤-钢铁担当,http://em.21dtv.com/songs/60138039.mkv
袁成杰+戚薇-如果你是天空,http://em.21dtv.com/songs/60138038.mkv
袁天恩-温柔有种,http://em.21dtv.com/songs/60138037.mkv
蜜蜂少女队-梦想日记,http://em.21dtv.com/songs/60138036.mkv
薛之谦+林乐仪-时间煮雨,http://em.21dtv.com/songs/60138035.mkv
薛之谦-一半,http://em.21dtv.com/songs/60138034.mkv
蔡淳云-陪恁作阵行,http://em.21dtv.com/songs/60138033.mkv
蔡淳云-摇摇摇,http://em.21dtv.com/songs/60138032.mkv
蔡淳云-捉袂着你的心,http://em.21dtv.com/songs/60138031.mkv
蔡淳云-伤心的酒杯,http://em.21dtv.com/songs/60138030.mkv
蔡宜达+娄艺潇-南山南 送别,http://em.21dtv.com/songs/60138029.mkv
蔡宜达-蜗牛 You Raise Me Up,http://em.21dtv.com/songs/60138028.mkv
蔡宜达-圣诞结,http://em.21dtv.com/songs/60138027.mkv
蔡佳麟-回,http://em.21dtv.com/songs/60138026.mkv
蔚雨芯-微光,http://em.21dtv.com/songs/60138025.mkv
蓝蜻蜓-蓝蜻蜓,http://em.21dtv.com/songs/60138024.mkv
蒋舟+肖豆豆-爱的名义,http://em.21dtv.com/songs/60138023.mkv
蒋沐函-怀念战友,http://em.21dtv.com/songs/60138022.mkv
蒋婴-贞节牌坊,http://em.21dtv.com/songs/60138021.mkv
董贞-清平闲事,http://em.21dtv.com/songs/60138020.mkv
董贞-东风恨,http://em.21dtv.com/songs/60138019.mkv
董文华-总想走进你心里,http://em.21dtv.com/songs/60138018.mkv
董义-方向,http://em.21dtv.com/songs/60138017.mkv
葛小虎-等,http://em.21dtv.com/songs/60138016.mkv
葛小虎-狂野年代,http://em.21dtv.com/songs/60138015.mkv
菲尔孜娅 木扎帕尔-娃哈哈,http://em.21dtv.com/songs/60138014.mkv
菊梓乔-久别重逢,http://em.21dtv.com/songs/60138013.mkv
莺子-阿依佐拉,http://em.21dtv.com/songs/60138012.mkv
莫日根-我的爱,http://em.21dtv.com/songs/60138011.mkv
莫日根-兄弟难当,http://em.21dtv.com/songs/60138010.mkv
莫少聪-有一天,http://em.21dtv.com/songs/60138009.mkv
草蜢+何洁-我只剩下自己,http://em.21dtv.com/songs/60138008.mkv
范逸臣-大世界小世界,http://em.21dtv.com/songs/60138007.mkv
苏西-远方的阿哥你好吗,http://em.21dtv.com/songs/60138006.mkv
苏莞雯-白鲸星,http://em.21dtv.com/songs/60138005.mkv
苏美娜-我不哭,http://em.21dtv.com/songs/60138004.mkv
苏灿-假如当时,http://em.21dtv.com/songs/60138003.mkv
苏暖晴-流浪在,http://em.21dtv.com/songs/60138002.mkv
苏勒亚其其格-勒勒车上唱情歌,http://em.21dtv.com/songs/60138001.mkv
苏佩卿-我们都是寂寞的,http://em.21dtv.com/songs/60138000.mkv
苏伟-送你一件蒙古袍,http://em.21dtv.com/songs/60137999.mkv
花僮-爱逃,http://em.21dtv.com/songs/60137998.mkv
艾莎娜-可爱的一朵玫瑰花,http://em.21dtv.com/songs/60137997.mkv
艾爰爰-那年那月,http://em.21dtv.com/songs/60137996.mkv
艾正正+自然主义-你是我心中永远的唯一,http://em.21dtv.com/songs/60137995.mkv
艾丽雅-塔莉娅,http://em.21dtv.com/songs/60137994.mkv
艾丽雅-只要和你,http://em.21dtv.com/songs/60137993.mkv
艾丽雅-优先级,http://em.21dtv.com/songs/60137992.mkv
艾丽娅琪琪格-蒙古词典,http://em.21dtv.com/songs/60137991.mkv
艺龙-老爸和老妈,http://em.21dtv.com/songs/60137990.mkv
舞法天女朵法拉-朵蜜之歌,http://em.21dtv.com/songs/60137989.mkv
臻言-杜鹃泪,http://em.21dtv.com/songs/60137988.mkv
自由发挥-3D舞力全失,http://em.21dtv.com/songs/60137987.mkv
脆乐团-麻辣汤头,http://em.21dtv.com/songs/60137986.mkv
胡金龙-乡村有情,http://em.21dtv.com/songs/60137985.mkv
胡苗-万丈高楼平地起,http://em.21dtv.com/songs/60137984.mkv
胡杨林-嫁给我,http://em.21dtv.com/songs/60137983.mkv
胡大亮-玩伴,http://em.21dtv.com/songs/60137982.mkv
胡夏-夏至未至,http://em.21dtv.com/songs/60137981.mkv
胡军+刘波儿-小情人,http://em.21dtv.com/songs/60137980.mkv
肖潇-红颜怨,http://em.21dtv.com/songs/60137979.mkv
肖洋-父爱如山,http://em.21dtv.com/songs/60137978.mkv
肖家永-好兄弟,http://em.21dtv.com/songs/60137977.mkv
肖丫丫-假如有一天,http://em.21dtv.com/songs/60137976.mkv
老鬼团-在爱里臣服,http://em.21dtv.com/songs/60137975.mkv
翰林-街角,http://em.21dtv.com/songs/60137974.mkv
翁立友+黄思婷-侵门踏户,http://em.21dtv.com/songs/60137973.mkv
翁立友-幸福的等待,http://em.21dtv.com/songs/60137972.mkv
群星-Gang Up,http://em.21dtv.com/songs/60137971.mkv
美希+龚浩宇-你就不要想起我,http://em.21dtv.com/songs/60137970.mkv
罗爱玲-去看庐山夏天,http://em.21dtv.com/songs/60137969.mkv
罗力威-古董车,http://em.21dtv.com/songs/60137968.mkv
罗军-故乡遥,http://em.21dtv.com/songs/60137967.mkv
罗俊-那些承诺,http://em.21dtv.com/songs/60137966.mkv
罗俊-易朵咪彩,http://em.21dtv.com/songs/60137965.mkv
细哥细妹-恋歌,http://em.21dtv.com/songs/60137964.mkv
练练-野百合也有春天,http://em.21dtv.com/songs/60137963.mkv
纳兰珠儿-越来越美,http://em.21dtv.com/songs/60137962.mkv
纳兰珠儿-我的快乐就是想你,http://em.21dtv.com/songs/60137961.mkv
红陌-有你的日子好幸福,http://em.21dtv.com/songs/60137960.mkv
红陌-人生不能没有爱,http://em.21dtv.com/songs/60137959.mkv
红秀-秋天的最后一片落叶,http://em.21dtv.com/songs/60137958.mkv
糖果树-青春告白,http://em.21dtv.com/songs/60137957.mkv
糖果树-最美的遗忘,http://em.21dtv.com/songs/60137956.mkv
糖妹-阳光小姐,http://em.21dtv.com/songs/60137955.mkv
箱子君+刘增瞳-多久才能够忘记,http://em.21dtv.com/songs/60137954.mkv
箱子君-戏剧上演,http://em.21dtv.com/songs/60137953.mkv
箱子君-失眠夜,http://em.21dtv.com/songs/60137952.mkv
笨宝-幸运的笨宝,http://em.21dtv.com/songs/60137951.mkv
符泷飞-YOU're MY EVERYTHING,http://em.21dtv.com/songs/60137950.mkv
笑天-知己难求,http://em.21dtv.com/songs/60137949.mkv
童可可-天灰灰,http://em.21dtv.com/songs/60137948.mkv
童丽-小河淌水,http://em.21dtv.com/songs/60137947.mkv
章古+黄柏霖+梁韵希-我想,http://em.21dtv.com/songs/60137946.mkv
程璧-船帆,http://em.21dtv.com/songs/60137945.mkv
程恢弘-有腔有调,http://em.21dtv.com/songs/60137944.mkv
程恢弘-Missing Soul,http://em.21dtv.com/songs/60137943.mkv
程响-不辞而别,http://em.21dtv.com/songs/60137942.mkv
秦艺博-痛也是醉,http://em.21dtv.com/songs/60137941.mkv
秦奋-醉霓裳,http://em.21dtv.com/songs/60137940.mkv
祝美美-下雨天,http://em.21dtv.com/songs/60137939.mkv
祖海-灵渠葡萄水灵灵,http://em.21dtv.com/songs/60137938.mkv
祁隆-人生路,http://em.21dtv.com/songs/60137937.mkv
盛希-载歌载舞,http://em.21dtv.com/songs/60137936.mkv
盛希-党旗更鲜艳,http://em.21dtv.com/songs/60137935.mkv
百里屠伕-只怪我是金牛座,http://em.21dtv.com/songs/60137934.mkv
白百合-难道,http://em.21dtv.com/songs/60137933.mkv
白玛多吉-献给阿妈的歌,http://em.21dtv.com/songs/60137932.mkv
白娥娟+The Barberettes-Sweet lies,http://em.21dtv.com/songs/60137931.mkv
白举纲-走了,http://em.21dtv.com/songs/60137930.mkv
白一凡-擦肩的恋人,http://em.21dtv.com/songs/60137929.mkv
田万良-请勿缺席,http://em.21dtv.com/songs/60137928.mkv
玖壹壹-大显神威,http://em.21dtv.com/songs/60137927.mkv
王鸿翔-梦北京,http://em.21dtv.com/songs/60137926.mkv
王馨+刘润泽-嫁给我吧,http://em.21dtv.com/songs/60137925.mkv
王馨-只要你幸福就好,http://em.21dtv.com/songs/60137924.mkv
王青-我,http://em.21dtv.com/songs/60137923.mkv
王铮亮-谢谢你 冬的雪,http://em.21dtv.com/songs/60137922.mkv
王郑欣-陪你成长,http://em.21dtv.com/songs/60137921.mkv
王郑欣-我是网红,http://em.21dtv.com/songs/60137920.mkv
王觉-桃树林下又见兰草初叶,http://em.21dtv.com/songs/60137919.mkv
王莉+汤非-不忘初心,http://em.21dtv.com/songs/60137918.mkv
王聆燕-蒙古高原,http://em.21dtv.com/songs/60137917.mkv
王聆燕-百姓是父母,http://em.21dtv.com/songs/60137916.mkv
王聆燕-日照海天,http://em.21dtv.com/songs/60137915.mkv
王聆燕-好难忘,http://em.21dtv.com/songs/60137914.mkv
王维哲-航海体育场,http://em.21dtv.com/songs/60137913.mkv
王紫菲-铁血丹心,http://em.21dtv.com/songs/60137912.mkv
王紫菲-知道不知道,http://em.21dtv.com/songs/60137911.mkv
王紫菲-独上西楼,http://em.21dtv.com/songs/60137910.mkv
王紫菲-牵手,http://em.21dtv.com/songs/60137909.mkv
王紫菲-爱的箴言,http://em.21dtv.com/songs/60137908.mkv
王紫菲-爱情鸟,http://em.21dtv.com/songs/60137907.mkv
王紫菲-烛光里的妈妈,http://em.21dtv.com/songs/60137906.mkv
王紫菲-潇洒走一回,http://em.21dtv.com/songs/60137905.mkv
王紫菲-晚秋,http://em.21dtv.com/songs/60137904.mkv
王紫菲-昨夜星辰,http://em.21dtv.com/songs/60137903.mkv
王紫菲-我是中国人,http://em.21dtv.com/songs/60137902.mkv
王紫菲-我和我的祖国,http://em.21dtv.com/songs/60137901.mkv
王紫菲-往事只能回味,http://em.21dtv.com/songs/60137900.mkv
王紫菲-带我到山顶,http://em.21dtv.com/songs/60137899.mkv
王紫菲-外婆的澎湖湾,http://em.21dtv.com/songs/60137898.mkv
王紫菲-在水一方,http://em.21dtv.com/songs/60137897.mkv
王紫菲-中国好姑娘,http://em.21dtv.com/songs/60137896.mkv
王相周-五十六种颜色,http://em.21dtv.com/songs/60137895.mkv
王璐-圆圆的月弯弯的河,http://em.21dtv.com/songs/60137894.mkv
王琦月-数说时代,http://em.21dtv.com/songs/60137893.mkv
王珞丹-香格里拉,http://em.21dtv.com/songs/60137892.mkv
王浩信+谭嘉仪-陪着你走,http://em.21dtv.com/songs/60137891.mkv
王洋-我叫王洋,http://em.21dtv.com/songs/60137890.mkv
王法英-相思花黄,http://em.21dtv.com/songs/60137889.mkv
王杰+黄绮珊-爱得太多,http://em.21dtv.com/songs/60137888.mkv
王杰-英雄泪,http://em.21dtv.com/songs/60137887.mkv
王杰-安妮,http://em.21dtv.com/songs/60137886.mkv
王杰-她的背影,http://em.21dtv.com/songs/60137885.mkv
王杰-为了爱梦一生,http://em.21dtv.com/songs/60137884.mkv
王杰-不浪漫罪名,http://em.21dtv.com/songs/60137883.mkv
王易阳-那年花开月正圆,http://em.21dtv.com/songs/60137882.mkv
王易阳-花开月正圆,http://em.21dtv.com/songs/60137881.mkv
王旭刚-也许哭一场痛会少一点,http://em.21dtv.com/songs/60137880.mkv
王强+孟影-寂寞的天相思的雨,http://em.21dtv.com/songs/60137879.mkv
王康玲+王曼玲-远方的客人请你留下来,http://em.21dtv.com/songs/60137878.mkv
王峰峰-我的姑娘,http://em.21dtv.com/songs/60137877.mkv
王小栋-你这样如雨如画如水的女人,http://em.21dtv.com/songs/60137876.mkv
王小唯-妈妈宝贝,http://em.21dtv.com/songs/60137875.mkv
王宏涛-你答应过我不会再和他联系,http://em.21dtv.com/songs/60137874.mkv
王宏伟-梦中的格桑花,http://em.21dtv.com/songs/60137873.mkv
王宏伟-故乡有话告诉你,http://em.21dtv.com/songs/60137872.mkv
王如华-大埔姑娘,http://em.21dtv.com/songs/60137871.mkv
王凯平-一轮青春要过了,http://em.21dtv.com/songs/60137870.mkv
王佳佳-你在身边,http://em.21dtv.com/songs/60137869.mkv
王中平-向天要一点爱,http://em.21dtv.com/songs/60137868.mkv
王不火-我干杯你随意,http://em.21dtv.com/songs/60137867.mkv
特曼+玄觞-刀剑无梦,http://em.21dtv.com/songs/60137866.mkv
牛骏峰-暗算,http://em.21dtv.com/songs/60137865.mkv
牛歌+小草-相伴一生,http://em.21dtv.com/songs/60137864.mkv
牙牙乐-限量版的你,http://em.21dtv.com/songs/60137863.mkv
熊翎好-梦中的小狗,http://em.21dtv.com/songs/60137862.mkv
熊梓淇-战火荒烟,http://em.21dtv.com/songs/60137861.mkv
熊志鹏+郑杰-怎么办,http://em.21dtv.com/songs/60137860.mkv
熊天平+曹轩宾-I Wish,http://em.21dtv.com/songs/60137859.mkv
热娜+云飞-天边,http://em.21dtv.com/songs/60137858.mkv
炫风组合-全民时尚,http://em.21dtv.com/songs/60137857.mkv
火星电台-Zoo,http://em.21dtv.com/songs/60137856.mkv
火山-兄弟一辈子,http://em.21dtv.com/songs/60137855.mkv
潘龙江-青春校园民谣,http://em.21dtv.com/songs/60137854.mkv
潘柯夫-怒放的豆芽,http://em.21dtv.com/songs/60137853.mkv
潘成-动次哒次,http://em.21dtv.com/songs/60137852.mkv
潘宝新-同路陌路,http://em.21dtv.com/songs/60137851.mkv
满汉全席-前男友的一百种死法,http://em.21dtv.com/songs/60137850.mkv
滕歆-善的赞歌,http://em.21dtv.com/songs/60137849.mkv
游喧-想爱就爱,http://em.21dtv.com/songs/60137848.mkv
涓子-我的心已破碎,http://em.21dtv.com/songs/60137847.mkv
海燕-江南女子,http://em.21dtv.com/songs/60137846.mkv
海涛-偷偷做情人,http://em.21dtv.com/songs/60137845.mkv
海华-极速心跳,http://em.21dtv.com/songs/60137844.mkv
浅笑-杜鹃泪,http://em.21dtv.com/songs/60137843.mkv
洪学文-这一路上,http://em.21dtv.com/songs/60137842.mkv
泰民-さよならひとり,http://em.21dtv.com/songs/60137841.mkv
泰欥+金世正-喜欢 不喜欢,http://em.21dtv.com/songs/60137840.mkv
法兰黛乐团+李英宏-该死的冷战,http://em.21dtv.com/songs/60137839.mkv
法兰黛乐团-我只是你的爱人,http://em.21dtv.com/songs/60137838.mkv
沙靖杰-其实还爱你,http://em.21dtv.com/songs/60137837.mkv
沈建豪-甘是我,http://em.21dtv.com/songs/60137836.mkv
沈建豪-注定,http://em.21dtv.com/songs/60137835.mkv
沈建豪-梦中雨,http://em.21dtv.com/songs/60137834.mkv
沈建豪-最后才知影,http://em.21dtv.com/songs/60137833.mkv
沈建豪-感谢,http://em.21dtv.com/songs/60137832.mkv
沈建豪-心痛,http://em.21dtv.com/songs/60137831.mkv
沈剑宇-不要怕,http://em.21dtv.com/songs/60137830.mkv
汪苏泷-那个男孩,http://em.21dtv.com/songs/60137829.mkv
汪苏泷-未来告白,http://em.21dtv.com/songs/60137828.mkv
汪苏泷-心乱飞,http://em.21dtv.com/songs/60137827.mkv
汪苏泷-关于你,http://em.21dtv.com/songs/60137826.mkv
汪东城-英雄也会流泪,http://em.21dtv.com/songs/60137825.mkv
汤俊-巫山云雨,http://em.21dtv.com/songs/60137824.mkv
江美琪-没有不可能,http://em.21dtv.com/songs/60137823.mkv
江珊-Moon River Dancing Queen,http://em.21dtv.com/songs/60137822.mkv
江淑娜-烟雨蒙蒙,http://em.21dtv.com/songs/60137821.mkv
江俊翰+安苡葳-落漆,http://em.21dtv.com/songs/60137820.mkv
毛泽少-天问,http://em.21dtv.com/songs/60137819.mkv
毕晓鑫+袁娅维-阿楚姑娘,http://em.21dtv.com/songs/60137818.mkv
毕晓鑫+孙守靖+董竞群+袁娅维-不同凡想,http://em.21dtv.com/songs/60137817.mkv
殷秀梅-无言,http://em.21dtv.com/songs/60137816.mkv
段莉莉-春天里藏着的回忆,http://em.21dtv.com/songs/60137815.mkv
正能量组合-赤诚,http://em.21dtv.com/songs/60137814.mkv
正能量组合-沈阳啊 沈阳,http://em.21dtv.com/songs/60137813.mkv
欧阳朵-爱情是什么,http://em.21dtv.com/songs/60137812.mkv
欧阳朵-一天的回忆,http://em.21dtv.com/songs/60137811.mkv
欧阳尚尚-第一次喝醉,http://em.21dtv.com/songs/60137810.mkv
欧宇轩-梦出发,http://em.21dtv.com/songs/60137809.mkv
梦苇-礼仪东方,http://em.21dtv.com/songs/60137808.mkv
梦彤-太湖东岸升起的明珠,http://em.21dtv.com/songs/60137807.mkv
梦之旅-衷心赞美,http://em.21dtv.com/songs/60137806.mkv
梅花雪-来吧朋友,http://em.21dtv.com/songs/60137805.mkv
梁理凯+黄薏儒-如画,http://em.21dtv.com/songs/60137804.mkv
梁咏琪+吕佳思-偏见,http://em.21dtv.com/songs/60137803.mkv
梁博+陶孟童+高誉容+肖和东-男孩,http://em.21dtv.com/songs/60137802.mkv
梁博+肖和东-变了,http://em.21dtv.com/songs/60137801.mkv
桃子-男人的奢侈品,http://em.21dtv.com/songs/60137800.mkv
柳佳佳-做一个大女人,http://em.21dtv.com/songs/60137799.mkv
枫舞+相容-走失的爱情,http://em.21dtv.com/songs/60137798.mkv
枫舞+晓晓-碎心石,http://em.21dtv.com/songs/60137797.mkv
枫舞+南山娃娃-情已断泪已流,http://em.21dtv.com/songs/60137796.mkv
枫舞-爱一个人有什么罪,http://em.21dtv.com/songs/60137795.mkv
果缘-龙的脉搏,http://em.21dtv.com/songs/60137794.mkv
果缘-我亲爱的妈妈,http://em.21dtv.com/songs/60137793.mkv
果缘-因为有爱因为有你,http://em.21dtv.com/songs/60137792.mkv
果缘-一首茉莉花,http://em.21dtv.com/songs/60137791.mkv
林风+木偶-烟花三月下扬州,http://em.21dtv.com/songs/60137790.mkv
林闻恩-看不见的存在,http://em.21dtv.com/songs/60137789.mkv
林鑫-快乐我自有一套,http://em.21dtv.com/songs/60137788.mkv
林蔷-我的爱请别走,http://em.21dtv.com/songs/60137787.mkv
林秉谆-有我在,http://em.21dtv.com/songs/60137786.mkv
林秉谆-初心,http://em.21dtv.com/songs/60137785.mkv
林琳-春天的故事,http://em.21dtv.com/songs/60137784.mkv
林欣彤-奇怪,http://em.21dtv.com/songs/60137783.mkv
林欣彤-三生有幸,http://em.21dtv.com/songs/60137782.mkv
林明祯-Tou,http://em.21dtv.com/songs/60137781.mkv
林志炫+杜丽莎-拆穿,http://em.21dtv.com/songs/60137780.mkv
林志炫-52赫兹 我爱你,http://em.21dtv.com/songs/60137779.mkv
林孟宗+陈怡婷-今生的牵挂,http://em.21dtv.com/songs/60137778.mkv
林孟宗+楼心潼-家,http://em.21dtv.com/songs/60137777.mkv
林孟宗-真爱歹收回,http://em.21dtv.com/songs/60137776.mkv
林孟宗-相思伴月,http://em.21dtv.com/songs/60137775.mkv
林子祥+何洁-决定,http://em.21dtv.com/songs/60137774.mkv
林健辉+王博文-乌龟,http://em.21dtv.com/songs/60137773.mkv
林俊杰-超越无限,http://em.21dtv.com/songs/60137772.mkv
林二汶+岑宁儿-银发白,http://em.21dtv.com/songs/60137771.mkv
林二汶-玫瑰奴隶,http://em.21dtv.com/songs/60137770.mkv
林为音-爱若心伤,http://em.21dtv.com/songs/60137769.mkv
杰歌-别用我的爱填补你的寂寞,http://em.21dtv.com/songs/60137768.mkv
杰歌-亲爱的别哭,http://em.21dtv.com/songs/60137767.mkv
杰斌-盛夏的光年,http://em.21dtv.com/songs/60137766.mkv
杰文-放开你等于放过我,http://em.21dtv.com/songs/60137765.mkv
杨迪+卢正雨-他还只是个孩子,http://em.21dtv.com/songs/60137764.mkv
杨西音子-梦赤水,http://em.21dtv.com/songs/60137763.mkv
杨玲龙+徐莞崎-给我杯酒,http://em.21dtv.com/songs/60137762.mkv
杨玲龙-男人的心酸,http://em.21dtv.com/songs/60137761.mkv
杨玲龙-斑马,http://em.21dtv.com/songs/60137760.mkv
杨森-说一个理由,http://em.21dtv.com/songs/60137759.mkv
杨梓文祺-那么近那么远,http://em.21dtv.com/songs/60137758.mkv
杨梓文祺-你真是笨死了,http://em.21dtv.com/songs/60137757.mkv
杨栋梁+陈羽涵-安徒生的小说,http://em.21dtv.com/songs/60137756.mkv
杨惠麟-感谢有你,http://em.21dtv.com/songs/60137755.mkv
杨志广-三沙你是我一生的牵挂,http://em.21dtv.com/songs/60137754.mkv
杨平-心里装着百姓,http://em.21dtv.com/songs/60137753.mkv
杨平-一带一路天地共舞,http://em.21dtv.com/songs/60137752.mkv
杨宗纬-天龙八部,http://em.21dtv.com/songs/60137751.mkv
杨宁+杨平-牡丹花与放羊娃,http://em.21dtv.com/songs/60137750.mkv
杨可-美丽的翡翠湾,http://em.21dtv.com/songs/60137749.mkv
杨卿俪-相约雷锋城,http://em.21dtv.com/songs/60137748.mkv
杨卿俪-春的消息,http://em.21dtv.com/songs/60137747.mkv
杨卿俪-我会在你身边幸福歌唱,http://em.21dtv.com/songs/60137746.mkv
杨卿俪-心情美丽,http://em.21dtv.com/songs/60137745.mkv
杨卿俪-幸福赞歌,http://em.21dtv.com/songs/60137744.mkv
杨卿俪-天之大,http://em.21dtv.com/songs/60137743.mkv
杨千嬅+叶雪如+周怡+吴昊煜-大城大事,http://em.21dtv.com/songs/60137742.mkv
杨千嬅+叶雪如-可惜我是水瓶座,http://em.21dtv.com/songs/60137741.mkv
杜博-这一刻,http://em.21dtv.com/songs/60137740.mkv
杜丽莎-爱的根源,http://em.21dtv.com/songs/60137739.mkv
杜丽莎-拆穿,http://em.21dtv.com/songs/60137738.mkv
李让-第一缕阳光,http://em.21dtv.com/songs/60137737.mkv
李让-我的凝望,http://em.21dtv.com/songs/60137736.mkv
李蕙敏-再度,http://em.21dtv.com/songs/60137735.mkv
李荣浩-嗯,http://em.21dtv.com/songs/60137734.mkv
李艾+徐洁儿-非常突然,http://em.21dtv.com/songs/60137733.mkv
李翊君+江宏恩-放心,http://em.21dtv.com/songs/60137732.mkv
李翊君-自在,http://em.21dtv.com/songs/60137731.mkv
李翊君-背叛无所谓,http://em.21dtv.com/songs/60137730.mkv
李翊君-爱情路口,http://em.21dtv.com/songs/60137729.mkv
李翊君-倒数,http://em.21dtv.com/songs/60137728.mkv
李美璇-断发情歌,http://em.21dtv.com/songs/60137727.mkv
李纲锋-不要用你的眼泪安慰我,http://em.21dtv.com/songs/60137726.mkv
李红-水墨丹青一世情,http://em.21dtv.com/songs/60137725.mkv
李琪-元气少女,http://em.21dtv.com/songs/60137724.mkv
李琦-海岸线,http://em.21dtv.com/songs/60137723.mkv
李琦-冬日熊,http://em.21dtv.com/songs/60137722.mkv
李玉刚-长安故事,http://em.21dtv.com/songs/60137721.mkv
李焕然-我们的时代,http://em.21dtv.com/songs/60137720.mkv
李泫憙-Catnip,http://em.21dtv.com/songs/60137719.mkv
李沐子-东方红,http://em.21dtv.com/songs/60137718.mkv
李晨-不破不立,http://em.21dtv.com/songs/60137717.mkv
李映熹-One For Da Money,http://em.21dtv.com/songs/60137716.mkv
李念-放歌千山外,http://em.21dtv.com/songs/60137715.mkv
李志敏-爱的俘虏,http://em.21dtv.com/songs/60137714.mkv
李德林+朱晓春+严雨丽+黄俊-撸起袖子加油干,http://em.21dtv.com/songs/60137713.mkv
李庆芳-立春歌,http://em.21dtv.com/songs/60137712.mkv
